id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-001133,SIN-00326,Cedula Asegurado,True,True,2025-09-01,False,
DOC-001134,SIN-00326,Foto Evidencia,True,True,2025-09-01,False,
DOC-001135,SIN-00327,Factura Reparacion,True,True,2026-07-05,False,
DOC-001136,SIN-00327,Informe Perito,True,True,2026-07-05,False,
DOC-001137,SIN-00327,Denuncia Policial,True,True,2026-07-05,False,
DOC-001138,SIN-00328,Certificado Medico,True,True,2025-06-06,False,
DOC-001139,SIN-00328,Foto Evidencia,True,False,2025-06-06,False,
DOC-001140,SIN-00329,Denuncia Policial,True,True,2023-11-30,False,
DOC-001141,SIN-00329,Factura Reparacion,True,True,2023-11-30,False,
DOC-001142,SIN-00329,Certificado Medico,True,False,2023-11-30,False,
DOC-001143,SIN-00329,Informe Perito,True,True,2023-11-30,False,
DOC-001144,SIN-00330,Denuncia Policial,True,True,2024-11-23,False,
DOC-001145,SIN-00330,Certificado Medico,True,True,2024-11-23,False,
DOC-001146,SIN-00330,Cedula Asegurado,True,True,2024-11-23,False,
DOC-001147,SIN-00330,Informe Perito,True,True,2024-11-23,False,
DOC-001148,SIN-00330,Factura Reparacion,True,False,2024-11-23,False,
DOC-001149,SIN-00331,Certificado Medico,True,True,2026-10-06,False,
DOC-001150,SIN-00331,Informe Perito,True,True,2026-10-06,False,
DOC-001151,SIN-00331,Foto Evidencia,True,True,2026-10-06,False,
DOC-001152,SIN-00331,Factura Reparacion,True,True,2026-10-06,False,
DOC-001153,SIN-00332,Foto Evidencia,True,True,2023-11-08,False,
DOC-001154,SIN-00332,Denuncia Policial,True,True,2023-11-08,False,
DOC-001155,SIN-00332,Informe Perito,True,True,2023-11-08,False,
DOC-001156,SIN-00332,Factura Reparacion,True,True,2023-11-08,False,
DOC-001157,SIN-00333,Denuncia Policial,True,True,2025-09-06,False,
DOC-001158,SIN-00333,Informe Perito,True,True,2025-09-06,False,
DOC-001159,SIN-00333,Certificado Medico,True,True,2025-09-06,False,
DOC-001160,SIN-00333,Foto Evidencia,True,True,2025-09-06,False,
DOC-001161,SIN-00333,Factura Reparacion,True,True,2025-09-06,False,
DOC-001162,SIN-00334,Informe Perito,True,True,2025-08-08,False,
DOC-001163,SIN-00334,Factura Reparacion,True,True,2025-08-08,False,
DOC-001164,SIN-00334,Denuncia Policial,True,True,2025-08-08,False,
DOC-001165,SIN-00334,Foto Evidencia,True,True,2025-08-08,False,
DOC-001166,SIN-00334,Cedula Asegurado,True,True,2025-08-08,False,
DOC-001167,SIN-00335,Cedula Asegurado,True,True,2026-04-16,False,
DOC-001168,SIN-00335,Factura Reparacion,True,True,2026-04-16,False,
DOC-001169,SIN-00335,Informe Perito,True,True,2026-04-16,False,
DOC-001170,SIN-00335,Foto Evidencia,True,True,2026-04-16,False,
DOC-001171,SIN-00335,Certificado Medico,True,True,2026-04-16,False,
DOC-001172,SIN-00336,Cedula Asegurado,True,True,2025-03-17,False,
DOC-001173,SIN-00336,Certificado Medico,True,True,2025-03-17,False,
DOC-001174,SIN-00337,Foto Evidencia,True,True,2023-12-04,False,
DOC-001175,SIN-00337,Certificado Medico,True,True,2023-12-04,False,
DOC-001176,SIN-00338,Informe Perito,True,True,2025-09-15,False,
DOC-001177,SIN-00338,Denuncia Policial,True,True,2025-09-15,False,
DOC-001178,SIN-00338,Cedula Asegurado,True,True,2025-09-15,False,
DOC-001179,SIN-00338,Factura Reparacion,True,True,2025-09-15,False,
DOC-001180,SIN-00339,Cedula Asegurado,True,True,2024-06-24,False,
DOC-001181,SIN-00339,Certificado Medico,True,False,2024-06-24,False,
DOC-001182,SIN-00339,Factura Reparacion,True,True,2024-06-24,False,
DOC-001183,SIN-00339,Foto Evidencia,True,True,2024-06-24,False,
DOC-001184,SIN-00340,Informe Perito,True,False,2025-10-03,False,
DOC-001185,SIN-00340,Cedula Asegurado,True,True,2025-10-03,False,
DOC-001186,SIN-00340,Denuncia Policial,True,True,2025-10-03,False,
DOC-001187,SIN-00341,Denuncia Policial,False,True,2024-09-11,True,Tipos enero acción media estaban.
DOC-001188,SIN-00341,Informe Perito,False,True,2024-09-11,False,
DOC-001189,SIN-00342,Denuncia Policial,True,True,2023-10-26,False,
DOC-001190,SIN-00342,Informe Perito,True,True,2023-10-26,False,
DOC-001191,SIN-00342,Factura Reparacion,True,True,2023-10-26,False,
DOC-001192,SIN-00343,Informe Perito,True,False,2023-11-08,False,
DOC-001193,SIN-00343,Factura Reparacion,True,True,2023-11-08,False,
DOC-001194,SIN-00344,Certificado Medico,True,True,2024-03-05,False,
DOC-001195,SIN-00344,Foto Evidencia,True,True,2024-03-05,False,
DOC-001196,SIN-00344,Cedula Asegurado,True,True,2024-03-05,False,
DOC-001197,SIN-00345,Cedula Asegurado,True,True,2024-05-04,False,
DOC-001198,SIN-00345,Informe Perito,True,True,2024-05-04,False,
DOC-001199,SIN-00345,Factura Reparacion,True,True,2024-05-04,False,
DOC-001200,SIN-00345,Certificado Medico,True,True,2024-05-04,False,
DOC-001201,SIN-00346,Informe Perito,True,True,2024-04-01,False,
DOC-001202,SIN-00346,Factura Reparacion,True,True,2024-04-01,False,
DOC-001203,SIN-00346,Foto Evidencia,True,False,2024-04-01,False,
DOC-001204,SIN-00347,Cedula Asegurado,True,True,2025-06-06,False,
DOC-001205,SIN-00347,Factura Reparacion,True,True,2025-06-06,False,
DOC-001206,SIN-00347,Foto Evidencia,True,True,2025-06-06,False,
DOC-001207,SIN-00347,Certificado Medico,True,True,2025-06-06,False,
DOC-001208,SIN-00347,Denuncia Policial,True,True,2025-06-06,False,
DOC-001209,SIN-00348,Informe Perito,True,True,2026-06-02,False,
DOC-001210,SIN-00348,Foto Evidencia,True,True,2026-06-02,False,
DOC-001211,SIN-00348,Cedula Asegurado,True,False,2026-06-02,False,
DOC-001212,SIN-00348,Factura Reparacion,True,True,2026-06-02,False,
DOC-001213,SIN-00348,Certificado Medico,True,False,2026-06-02,False,
DOC-001214,SIN-00349,Cedula Asegurado,True,True,2024-12-03,False,
DOC-001215,SIN-00349,Informe Perito,True,True,2024-12-03,False,
DOC-001216,SIN-00349,Factura Reparacion,True,True,2024-12-03,False,
DOC-001217,SIN-00350,Denuncia Policial,True,True,2025-10-29,False,
DOC-001218,SIN-00350,Foto Evidencia,True,True,2025-10-29,False,
DOC-001219,SIN-00350,Factura Reparacion,True,True,2025-10-29,False,
DOC-001220,SIN-00350,Cedula Asegurado,True,True,2025-10-29,False,
DOC-001221,SIN-00351,Denuncia Policial,True,True,2024-06-16,False,
DOC-001222,SIN-00351,Certificado Medico,True,True,2024-06-16,False,
DOC-001223,SIN-00352,Informe Perito,True,False,2024-01-24,False,
DOC-001224,SIN-00352,Cedula Asegurado,True,True,2024-01-24,False,
DOC-001225,SIN-00353,Certificado Medico,True,True,2026-09-11,False,
DOC-001226,SIN-00353,Informe Perito,True,True,2026-09-11,False,
DOC-001227,SIN-00353,Denuncia Policial,True,True,2026-09-11,False,
DOC-001228,SIN-00353,Foto Evidencia,True,True,2026-09-11,False,
DOC-001229,SIN-00353,Cedula Asegurado,True,True,2026-09-11,False,
DOC-001230,SIN-00354,Informe Perito,True,True,2026-04-01,False,
DOC-001231,SIN-00354,Certificado Medico,True,True,2026-04-01,False,
DOC-001232,SIN-00354,Denuncia Policial,True,True,2026-04-01,False,
DOC-001233,SIN-00355,Denuncia Policial,True,True,2024-04-03,False,
DOC-001234,SIN-00355,Factura Reparacion,True,True,2024-04-03,False,
DOC-001235,SIN-00356,Factura Reparacion,True,True,2026-01-17,False,
DOC-001236,SIN-00356,Certificado Medico,True,False,2026-01-17,False,
DOC-001237,SIN-00357,Foto Evidencia,True,True,2024-10-14,False,
DOC-001238,SIN-00357,Denuncia Policial,True,True,2024-10-14,False,
DOC-001239,SIN-00357,Cedula Asegurado,True,True,2024-10-14,False,
DOC-001240,SIN-00357,Factura Reparacion,True,True,2024-10-14,False,
DOC-001241,SIN-00357,Informe Perito,True,True,2024-10-14,False,
DOC-001242,SIN-00358,Certificado Medico,True,True,2025-07-16,False,
DOC-001243,SIN-00358,Cedula Asegurado,True,True,2025-07-16,False,
DOC-001244,SIN-00358,Denuncia Policial,True,True,2025-07-16,False,
DOC-001245,SIN-00358,Factura Reparacion,True,True,2025-07-16,False,
DOC-001246,SIN-00358,Foto Evidencia,True,True,2025-07-16,False,
DOC-001247,SIN-00359,Foto Evidencia,True,True,2025-05-05,False,
DOC-001248,SIN-00359,Certificado Medico,True,True,2025-05-05,False,
DOC-001249,SIN-00359,Informe Perito,True,True,2025-05-05,False,
DOC-001250,SIN-00360,Certificado Medico,True,True,2024-10-03,False,
DOC-001251,SIN-00360,Informe Perito,True,True,2024-10-03,False,
DOC-001252,SIN-00360,Foto Evidencia,True,True,2024-10-03,False,
DOC-001253,SIN-00360,Factura Reparacion,True,True,2024-10-03,False,
DOC-001254,SIN-00361,Informe Perito,True,True,2025-10-15,False,
DOC-001255,SIN-00361,Foto Evidencia,True,True,2025-10-15,False,
DOC-001256,SIN-00362,Denuncia Policial,True,True,2025-09-28,False,
DOC-001257,SIN-00362,Cedula Asegurado,True,True,2025-09-28,False,
DOC-001258,SIN-00362,Foto Evidencia,True,True,2025-09-28,False,
DOC-001259,SIN-00362,Certificado Medico,True,True,2025-09-28,False,
DOC-001260,SIN-00363,Informe Perito,True,True,2026-07-05,False,
DOC-001261,SIN-00363,Denuncia Policial,True,True,2026-07-05,False,
DOC-001262,SIN-00363,Factura Reparacion,True,True,2026-07-05,False,
DOC-001263,SIN-00363,Foto Evidencia,True,False,2026-07-05,False,
DOC-001264,SIN-00363,Cedula Asegurado,True,True,2026-07-05,False,
DOC-001265,SIN-00364,Certificado Medico,True,True,2025-05-19,False,
DOC-001266,SIN-00364,Cedula Asegurado,True,True,2025-05-19,False,
DOC-001267,SIN-00364,Informe Perito,True,True,2025-05-19,False,
DOC-001268,SIN-00364,Factura Reparacion,True,True,2025-05-19,False,
DOC-001269,SIN-00365,Foto Evidencia,True,True,2025-12-09,False,
DOC-001270,SIN-00365,Denuncia Policial,True,True,2025-12-09,False,
DOC-001271,SIN-00365,Certificado Medico,True,True,2025-12-09,False,
DOC-001272,SIN-00365,Factura Reparacion,True,True,2025-12-09,False,
DOC-001273,SIN-00366,Factura Reparacion,True,True,2026-07-11,False,
DOC-001274,SIN-00366,Informe Perito,True,True,2026-07-11,False,
DOC-001275,SIN-00366,Cedula Asegurado,True,False,2026-07-11,False,
DOC-001276,SIN-00366,Foto Evidencia,True,True,2026-07-11,False,
DOC-001277,SIN-00367,Factura Reparacion,True,True,2026-11-07,False,
DOC-001278,SIN-00367,Denuncia Policial,True,True,2026-11-07,False,
DOC-001279,SIN-00367,Cedula Asegurado,True,True,2026-11-07,False,
DOC-001280,SIN-00368,Certificado Medico,True,True,2025-09-06,False,
DOC-001281,SIN-00368,Factura Reparacion,True,True,2025-09-06,False,
DOC-001282,SIN-00368,Denuncia Policial,True,True,2025-09-06,False,
DOC-001283,SIN-00369,Denuncia Policial,True,True,2024-07-28,False,
DOC-001284,SIN-00369,Certificado Medico,True,False,2024-07-28,False,
DOC-001285,SIN-00369,Informe Perito,True,True,2024-07-28,False,
DOC-001286,SIN-00369,Cedula Asegurado,True,True,2024-07-28,False,
DOC-001287,SIN-00369,Foto Evidencia,True,True,2024-07-28,False,
DOC-001288,SIN-00370,Informe Perito,True,True,2025-01-29,False,
DOC-001289,SIN-00370,Denuncia Policial,True,True,2025-01-29,False,
DOC-001290,SIN-00370,Foto Evidencia,True,True,2025-01-29,False,
DOC-001291,SIN-00371,Factura Reparacion,True,True,2024-10-31,False,
DOC-001292,SIN-00371,Informe Perito,True,True,2024-10-31,False,
DOC-001293,SIN-00371,Foto Evidencia,True,True,2024-10-31,False,
DOC-001294,SIN-00372,Foto Evidencia,False,False,2024-10-15,True,Cambios fuerte efecto buenos acciones seis quizá mismos.
DOC-001295,SIN-00372,Cedula Asegurado,False,False,2024-10-15,False,
DOC-001296,SIN-00372,Factura Reparacion,False,True,2024-10-15,True,Volvió corte comercio últimos juicio presencia cuanto.
DOC-001297,SIN-00373,Informe Perito,True,True,2025-06-10,False,
DOC-001298,SIN-00373,Foto Evidencia,True,True,2025-06-10,False,
DOC-001299,SIN-00374,Factura Reparacion,True,True,2024-11-11,False,
DOC-001300,SIN-00374,Cedula Asegurado,True,True,2024-11-11,False,
DOC-001301,SIN-00374,Foto Evidencia,True,True,2024-11-11,False,
DOC-001302,SIN-00374,Denuncia Policial,True,True,2024-11-11,False,
DOC-001303,SIN-00375,Denuncia Policial,True,True,2026-07-06,False,
DOC-001304,SIN-00375,Foto Evidencia,True,True,2026-07-06,False,
DOC-001305,SIN-00375,Cedula Asegurado,True,True,2026-07-06,False,
DOC-001306,SIN-00376,Cedula Asegurado,True,True,2026-03-03,False,
DOC-001307,SIN-00376,Informe Perito,True,True,2026-03-03,False,
DOC-001308,SIN-00376,Denuncia Policial,True,True,2026-03-03,False,
DOC-001309,SIN-00377,Denuncia Policial,True,True,2026-04-17,False,
DOC-001310,SIN-00377,Factura Reparacion,True,True,2026-04-17,False,
DOC-001311,SIN-00377,Informe Perito,True,True,2026-04-17,False,
DOC-001312,SIN-00377,Cedula Asegurado,True,True,2026-04-17,False,
DOC-001313,SIN-00378,Denuncia Policial,True,True,2025-07-17,False,
DOC-001314,SIN-00378,Cedula Asegurado,True,True,2025-07-17,False,
DOC-001315,SIN-00378,Factura Reparacion,True,True,2025-07-17,False,
DOC-001316,SIN-00378,Informe Perito,True,False,2025-07-17,False,
DOC-001317,SIN-00379,Cedula Asegurado,True,True,2024-06-29,False,
DOC-001318,SIN-00379,Foto Evidencia,True,True,2024-06-29,False,
DOC-001319,SIN-00380,Denuncia Policial,True,True,2024-06-04,False,
DOC-001320,SIN-00380,Informe Perito,True,True,2024-06-04,False,
DOC-001321,SIN-00381,Factura Reparacion,True,True,2024-08-07,False,
DOC-001322,SIN-00381,Certificado Medico,True,True,2024-08-07,False,
DOC-001323,SIN-00382,Factura Reparacion,True,False,2024-10-18,False,
DOC-001324,SIN-00382,Foto Evidencia,True,True,2024-10-18,False,
DOC-001325,SIN-00383,Informe Perito,True,True,2025-07-07,False,
DOC-001326,SIN-00383,Denuncia Policial,True,True,2025-07-07,False,
DOC-001327,SIN-00384,Cedula Asegurado,True,True,2026-04-29,False,
DOC-001328,SIN-00384,Foto Evidencia,True,True,2026-04-29,False,
DOC-001329,SIN-00385,Denuncia Policial,True,True,2027-01-25,False,
DOC-001330,SIN-00385,Certificado Medico,True,True,2027-01-25,False,
DOC-001331,SIN-00386,Foto Evidencia,True,False,2024-03-16,False,
DOC-001332,SIN-00386,Certificado Medico,True,False,2024-03-16,False,
DOC-001333,SIN-00386,Informe Perito,True,True,2024-03-16,False,
DOC-001334,SIN-00386,Denuncia Policial,True,True,2024-03-16,False,
DOC-001335,SIN-00387,Certificado Medico,True,True,2025-01-25,False,
DOC-001336,SIN-00387,Denuncia Policial,True,True,2025-01-25,False,
DOC-001337,SIN-00387,Foto Evidencia,True,True,2025-01-25,False,
DOC-001338,SIN-00387,Cedula Asegurado,True,True,2025-01-25,False,
DOC-001339,SIN-00387,Factura Reparacion,True,True,2025-01-25,False,
DOC-001340,SIN-00388,Denuncia Policial,True,True,2023-09-20,False,
DOC-001341,SIN-00388,Cedula Asegurado,True,True,2023-09-20,False,
DOC-001342,SIN-00388,Informe Perito,True,True,2023-09-20,False,
DOC-001343,SIN-00388,Factura Reparacion,True,False,2023-09-20,False,
DOC-001344,SIN-00388,Certificado Medico,True,False,2023-09-20,False,
DOC-001345,SIN-00389,Certificado Medico,True,True,2024-04-17,False,
DOC-001346,SIN-00389,Cedula Asegurado,True,False,2024-04-17,False,
DOC-001347,SIN-00389,Denuncia Policial,True,True,2024-04-17,False,
DOC-001348,SIN-00389,Foto Evidencia,True,True,2024-04-17,False,
DOC-001349,SIN-00389,Informe Perito,True,False,2024-04-17,False,
DOC-001350,SIN-00390,Cedula Asegurado,True,True,2025-08-09,False,
DOC-001351,SIN-00390,Factura Reparacion,True,True,2025-08-09,False,
DOC-001352,SIN-00390,Informe Perito,True,True,2025-08-09,False,
DOC-001353,SIN-00390,Denuncia Policial,True,False,2025-08-09,False,
DOC-001354,SIN-00391,Cedula Asegurado,True,True,2023-11-03,False,
DOC-001355,SIN-00391,Factura Reparacion,True,True,2023-11-03,False,
DOC-001356,SIN-00391,Foto Evidencia,True,True,2023-11-03,False,
DOC-001357,SIN-00391,Informe Perito,True,True,2023-11-03,False,
DOC-001358,SIN-00392,Informe Perito,True,True,2025-09-11,False,
DOC-001359,SIN-00392,Cedula Asegurado,True,True,2025-09-11,False,
DOC-001360,SIN-00392,Certificado Medico,True,True,2025-09-11,False,
DOC-001361,SIN-00392,Foto Evidencia,True,True,2025-09-11,False,
DOC-001362,SIN-00393,Denuncia Policial,True,True,2026-07-19,False,
DOC-001363,SIN-00393,Informe Perito,True,True,2026-07-19,False,
DOC-001364,SIN-00394,Informe Perito,True,True,2025-12-19,False,
DOC-001365,SIN-00394,Denuncia Policial,True,True,2025-12-19,False,
DOC-001366,SIN-00394,Factura Reparacion,True,True,2025-12-19,False,
DOC-001367,SIN-00394,Cedula Asegurado,True,True,2025-12-19,False,
DOC-001368,SIN-00394,Certificado Medico,True,True,2025-12-19,False,
DOC-001369,SIN-00395,Factura Reparacion,True,True,2024-01-07,False,
DOC-001370,SIN-00395,Foto Evidencia,True,True,2024-01-07,False,
DOC-001371,SIN-00396,Denuncia Policial,True,True,2027-01-23,False,
DOC-001372,SIN-00396,Foto Evidencia,True,True,2027-01-23,False,
DOC-001373,SIN-00397,Informe Perito,True,True,2024-12-28,False,
DOC-001374,SIN-00397,Denuncia Policial,True,True,2024-12-28,False,
DOC-001375,SIN-00397,Cedula Asegurado,True,True,2024-12-28,False,
DOC-001376,SIN-00397,Factura Reparacion,True,False,2024-12-28,False,
DOC-001377,SIN-00397,Certificado Medico,True,True,2024-12-28,False,
DOC-001378,SIN-00398,Certificado Medico,True,True,2026-06-15,False,
DOC-001379,SIN-00398,Foto Evidencia,True,False,2026-06-15,False,
DOC-001380,SIN-00398,Denuncia Policial,True,True,2026-06-15,False,
DOC-001381,SIN-00399,Cedula Asegurado,True,True,2023-12-15,False,
DOC-001382,SIN-00399,Informe Perito,True,True,2023-12-15,False,
DOC-001383,SIN-00400,Denuncia Policial,True,True,2024-10-28,False,
DOC-001384,SIN-00400,Informe Perito,True,True,2024-10-28,False,
DOC-001385,SIN-00400,Foto Evidencia,True,True,2024-10-28,False,
DOC-001386,SIN-00401,Denuncia Policial,True,True,2026-09-12,False,
DOC-001387,SIN-00401,Cedula Asegurado,True,True,2026-09-12,False,
DOC-001388,SIN-00402,Cedula Asegurado,True,True,2024-10-02,False,
DOC-001389,SIN-00402,Foto Evidencia,True,True,2024-10-02,False,
DOC-001390,SIN-00402,Certificado Medico,True,True,2024-10-02,False,
DOC-001391,SIN-00402,Informe Perito,True,True,2024-10-02,False,
DOC-001392,SIN-00403,Certificado Medico,True,True,2024-05-24,False,
DOC-001393,SIN-00403,Factura Reparacion,True,True,2024-05-24,False,
DOC-001394,SIN-00403,Cedula Asegurado,True,False,2024-05-24,False,
DOC-001395,SIN-00403,Denuncia Policial,True,True,2024-05-24,False,
DOC-001396,SIN-00403,Foto Evidencia,True,True,2024-05-24,False,
DOC-001397,SIN-00404,Cedula Asegurado,True,True,2024-07-23,False,
DOC-001398,SIN-00404,Foto Evidencia,True,True,2024-07-23,False,
DOC-001399,SIN-00404,Denuncia Policial,True,True,2024-07-23,False,
DOC-001400,SIN-00404,Informe Perito,True,True,2024-07-23,False,
DOC-001401,SIN-00405,Denuncia Policial,True,True,2024-10-27,False,
DOC-001402,SIN-00405,Informe Perito,True,True,2024-10-27,False,
DOC-001403,SIN-00406,Factura Reparacion,True,True,2025-07-07,False,
DOC-001404,SIN-00406,Foto Evidencia,True,True,2025-07-07,False,
DOC-001405,SIN-00406,Cedula Asegurado,True,True,2025-07-07,False,
DOC-001406,SIN-00406,Denuncia Policial,True,True,2025-07-07,False,
DOC-001407,SIN-00407,Foto Evidencia,True,True,2023-12-23,False,
DOC-001408,SIN-00407,Denuncia Policial,True,True,2023-12-23,False,
DOC-001409,SIN-00407,Cedula Asegurado,True,True,2023-12-23,False,
DOC-001410,SIN-00408,Foto Evidencia,True,True,2026-11-10,False,
DOC-001411,SIN-00408,Factura Reparacion,True,True,2026-11-10,False,
DOC-001412,SIN-00409,Foto Evidencia,True,True,2025-08-15,False,
DOC-001413,SIN-00409,Factura Reparacion,True,True,2025-08-15,False,
DOC-001414,SIN-00409,Cedula Asegurado,True,True,2025-08-15,False,
DOC-001415,SIN-00409,Informe Perito,True,True,2025-08-15,False,
DOC-001416,SIN-00410,Factura Reparacion,True,True,2025-06-02,False,
DOC-001417,SIN-00410,Cedula Asegurado,True,True,2025-06-02,False,
DOC-001418,SIN-00411,Cedula Asegurado,True,False,2024-06-11,False,
DOC-001419,SIN-00411,Factura Reparacion,True,True,2024-06-11,False,
DOC-001420,SIN-00412,Informe Perito,True,True,2024-04-04,False,
DOC-001421,SIN-00412,Denuncia Policial,True,True,2024-04-04,False,
DOC-001422,SIN-00412,Certificado Medico,True,True,2024-04-04,False,
DOC-001423,SIN-00412,Foto Evidencia,True,False,2024-04-04,False,
DOC-001424,SIN-00413,Denuncia Policial,True,True,2025-05-04,False,
DOC-001425,SIN-00413,Cedula Asegurado,True,True,2025-05-04,False,
DOC-001426,SIN-00413,Certificado Medico,True,True,2025-05-04,False,
DOC-001427,SIN-00413,Foto Evidencia,True,True,2025-05-04,False,
DOC-001428,SIN-00413,Informe Perito,True,True,2025-05-04,False,
DOC-001429,SIN-00414,Factura Reparacion,True,True,2024-05-24,False,
DOC-001430,SIN-00414,Denuncia Policial,True,True,2024-05-24,False,
DOC-001431,SIN-00414,Informe Perito,True,True,2024-05-24,False,
DOC-001432,SIN-00414,Foto Evidencia,True,True,2024-05-24,False,
DOC-001433,SIN-00415,Informe Perito,True,False,2025-04-15,False,
DOC-001434,SIN-00415,Cedula Asegurado,True,True,2025-04-15,False,
DOC-001435,SIN-00415,Denuncia Policial,True,True,2025-04-15,False,
DOC-001436,SIN-00415,Foto Evidencia,True,False,2025-04-15,False,
DOC-001437,SIN-00415,Factura Reparacion,True,True,2025-04-15,False,
DOC-001438,SIN-00416,Cedula Asegurado,True,True,2025-05-03,False,
DOC-001439,SIN-00416,Certificado Medico,True,True,2025-05-03,False,
DOC-001440,SIN-00416,Informe Perito,True,True,2025-05-03,False,
DOC-001441,SIN-00416,Denuncia Policial,True,True,2025-05-03,False,
DOC-001442,SIN-00417,Denuncia Policial,True,True,2024-02-08,False,
DOC-001443,SIN-00417,Factura Reparacion,True,True,2024-02-08,False,
DOC-001444,SIN-00418,Cedula Asegurado,True,True,2024-01-31,False,
DOC-001445,SIN-00418,Denuncia Policial,True,True,2024-01-31,False,
DOC-001446,SIN-00418,Certificado Medico,True,True,2024-01-31,False,
DOC-001447,SIN-00418,Informe Perito,True,True,2024-01-31,False,
DOC-001448,SIN-00418,Factura Reparacion,True,True,2024-01-31,False,
DOC-001449,SIN-00419,Informe Perito,True,True,2023-11-22,False,
DOC-001450,SIN-00419,Factura Reparacion,True,True,2023-11-22,False,
DOC-001451,SIN-00419,Certificado Medico,True,True,2023-11-22,False,
DOC-001452,SIN-00420,Foto Evidencia,True,False,2024-02-06,False,
DOC-001453,SIN-00420,Certificado Medico,True,True,2024-02-06,False,
DOC-001454,SIN-00420,Informe Perito,True,False,2024-02-06,False,
DOC-001455,SIN-00421,Certificado Medico,True,True,2024-12-05,False,
DOC-001456,SIN-00421,Foto Evidencia,True,True,2024-12-05,False,
DOC-001457,SIN-00421,Factura Reparacion,True,True,2024-12-05,False,
DOC-001458,SIN-00421,Cedula Asegurado,True,True,2024-12-05,False,
DOC-001459,SIN-00422,Foto Evidencia,True,True,2025-12-07,False,
DOC-001460,SIN-00422,Cedula Asegurado,True,True,2025-12-07,False,
DOC-001461,SIN-00422,Factura Reparacion,True,True,2025-12-07,False,
DOC-001462,SIN-00423,Denuncia Policial,True,True,2025-09-25,False,
DOC-001463,SIN-00423,Foto Evidencia,True,True,2025-09-25,False,
DOC-001464,SIN-00424,Certificado Medico,True,True,2023-10-19,False,
DOC-001465,SIN-00424,Factura Reparacion,True,True,2023-10-19,False,
DOC-001466,SIN-00424,Cedula Asegurado,True,True,2023-10-19,False,
DOC-001467,SIN-00424,Foto Evidencia,True,True,2023-10-19,False,
DOC-001468,SIN-00424,Denuncia Policial,True,True,2023-10-19,False,
DOC-001469,SIN-00425,Factura Reparacion,True,True,2024-05-26,False,
DOC-001470,SIN-00425,Denuncia Policial,True,False,2024-05-26,False,
DOC-001471,SIN-00426,Denuncia Policial,True,True,2024-02-20,False,
DOC-001472,SIN-00426,Factura Reparacion,True,True,2024-02-20,False,
DOC-001473,SIN-00426,Foto Evidencia,True,True,2024-02-20,False,
DOC-001474,SIN-00427,Certificado Medico,True,True,2024-11-06,False,
DOC-001475,SIN-00427,Informe Perito,True,True,2024-11-06,False,
DOC-001476,SIN-00427,Denuncia Policial,True,True,2024-11-06,False,
DOC-001477,SIN-00428,Certificado Medico,True,False,2024-01-26,False,
DOC-001478,SIN-00428,Denuncia Policial,True,True,2024-01-26,False,
DOC-001479,SIN-00429,Foto Evidencia,True,True,2025-12-25,False,
DOC-001480,SIN-00429,Certificado Medico,True,True,2025-12-25,False,
DOC-001481,SIN-00429,Cedula Asegurado,True,True,2025-12-25,False,
DOC-001482,SIN-00429,Factura Reparacion,True,True,2025-12-25,False,
DOC-001483,SIN-00429,Informe Perito,True,True,2025-12-25,False,
DOC-001484,SIN-00430,Factura Reparacion,True,True,2025-08-16,False,
DOC-001485,SIN-00430,Denuncia Policial,True,True,2025-08-16,False,
DOC-001486,SIN-00431,Foto Evidencia,True,True,2024-02-27,False,
DOC-001487,SIN-00431,Informe Perito,True,False,2024-02-27,False,
DOC-001488,SIN-00431,Certificado Medico,True,True,2024-02-27,False,
DOC-001489,SIN-00431,Denuncia Policial,True,True,2024-02-27,False,
DOC-001490,SIN-00431,Factura Reparacion,True,True,2024-02-27,False,
DOC-001491,SIN-00432,Informe Perito,True,True,2025-10-29,False,
DOC-001492,SIN-00432,Certificado Medico,True,False,2025-10-29,False,
DOC-001493,SIN-00432,Foto Evidencia,True,True,2025-10-29,False,
DOC-001494,SIN-00432,Factura Reparacion,True,True,2025-10-29,False,
DOC-001495,SIN-00432,Denuncia Policial,True,True,2025-10-29,False,
DOC-001496,SIN-00433,Cedula Asegurado,True,True,2024-12-19,False,
DOC-001497,SIN-00433,Informe Perito,True,True,2024-12-19,False,
DOC-001498,SIN-00433,Certificado Medico,True,True,2024-12-19,False,
DOC-001499,SIN-00433,Denuncia Policial,True,True,2024-12-19,False,
DOC-001500,SIN-00433,Factura Reparacion,True,True,2024-12-19,False,
DOC-001501,SIN-00434,Informe Perito,True,True,2025-01-31,False,
DOC-001502,SIN-00434,Cedula Asegurado,True,True,2025-01-31,False,
DOC-001503,SIN-00434,Denuncia Policial,True,True,2025-01-31,False,
DOC-001504,SIN-00434,Foto Evidencia,True,True,2025-01-31,False,
DOC-001505,SIN-00435,Denuncia Policial,True,True,2024-02-13,False,
DOC-001506,SIN-00435,Cedula Asegurado,True,True,2024-02-13,False,
DOC-001507,SIN-00435,Certificado Medico,True,True,2024-02-13,False,
DOC-001508,SIN-00436,Foto Evidencia,True,True,2025-06-25,False,
DOC-001509,SIN-00436,Denuncia Policial,True,True,2025-06-25,False,
DOC-001510,SIN-00437,Certificado Medico,True,True,2024-03-15,False,
